Date,AAPL,MSFT,AMZN,GOOGL,NVDA,TSLA,META,JPM
2014-02-14,17.009939193725586,31.32260513305664,17.86750030517578,29.956876754760742,0.42226478457450867,13.215332984924316,66.77528381347656,42.75521469116211
2014-02-18,17.072473526000977,31.38973045349121,17.6825008392334,30.158117294311523,0.4220289885997772,13.579999923706055,66.98429107666016,43.00519943237305
2014-02-19,16.80293846130371,31.46522331237793,17.368999481201172,29.94542121887207,0.427687406539917,12.909333229064941,67.74073791503906,42.100826263427734
2014-02-20,16.608442306518555,31.666545867919922,17.489999771118164,29.989505767822266,0.44277676939964294,13.998000144958496,69.30337524414062,42.336116790771484
2014-02-21,16.42395782470703,31.859481811523438,17.33799934387207,29.981534957885742,0.43947604298591614,13.973333358764648,68.26824951171875,42.35817337036133
2014-02-24,16.495880126953125,31.616207122802734,17.589000701904297,30.198715209960938,0.4458417594432831,14.510000228881836,70.4479751586914,42.6669807434082
2014-02-25,16.3242130279541,31.490385055541992,17.916000366210938,30.3852596282959,0.4438287019729614,16.53333282470703,69.5223388671875,41.931724548339844
2014-02-26,16.176937103271484,31.431673049926758,17.989999771118164,30.389493942260742,0.44311821460723877,16.866666793823242,68.93511962890625,41.72586441040039
2014-02-27,16.499631881713867,31.758811950683594,18.006500244140625,30.365585327148438,0.4381447434425354,16.836000442504883,68.61660766601562,41.68173599243164
2014-02-28,16.45491600036621,32.13630294799805,18.104999542236328,30.276920318603516,0.43530264496803284,16.320667266845703,68.13886260986328,41.777313232421875
2014-03-03,16.502443313598633,31.691696166992188,17.98900032043457,29.954137802124023,0.4331710636615753,16.70400047302246,67.09379577636719,41.32881546020508
2014-03-04,16.61126136779785,32.220184326171875,18.19499969482422,30.258487701416016,0.4376709759235382,16.98933219909668,68.47726440429688,42.100826263427734
2014-03-05,16.646278381347656,31.968528747558594,18.618499755859375,30.341922760009766,0.44146040081977844,16.8439998626709,71.23426818847656,42.7625617980957
2014-03-06,16.595943450927734,32.0020866394043,18.607999801635742,30.375547409057617,0.43530264496803284,16.862667083740234,70.5076904296875,43.306678771972656
2014-03-07,16.58625602722168,31.7923641204834,18.60300064086914,30.2554988861084,0.43482890725135803,16.413999557495117,69.47257995605469,43.674285888671875
2014-03-10,16.601259231567383,31.72525978088379,18.526500701904297,30.175304412841797,0.4284345805644989,15.922666549682617,71.6921157836914,43.52725601196289
2014-03-11,16.762907028198242,31.893033981323242,18.44099998474121,29.88689422607422,0.43269747495651245,15.62733268737793,69.77116394042969,42.78462219238281
2014-03-12,16.779176712036133,32.10274124145508,18.531999588012695,30.06895637512207,0.43388164043426514,16.099332809448242,70.54751586914062,42.58610916137695
2014-03-13,16.59281349182129,31.783973693847656,18.57550048828125,29.614669799804688,0.4201452434062958,15.852666854858398,68.50713348388672,42.21847915649414
2014-03-14,16.40645408630371,31.62459945678711,18.687000274658203,29.209697723388672,0.4220398962497711,15.39799976348877,67.40233612060547,41.76261901855469
2014-03-17,16.47054672241211,31.918193817138672,18.75200080871582,29.690383911132812,0.4220398962497711,15.59866714477539,68.41754150390625,42.336116790771484
2014-03-18,16.616256713867188,33.17646408081055,18.938499450683594,30.16758155822754,0.4319869577884674,16.002666473388672,68.86544036865234,42.68905258178711
2014-03-19,16.61188507080078,32.94158935546875,18.661500930786133,29.86846160888672,0.43956565856933594,15.72266674041748,67.91988372802734,42.86549758911133
2014-03-20,16.531837463378906,33.83076858520508,18.44849967956543,29.816408157348633,0.43980249762535095,15.660667419433594,66.65584564208984,44.196311950683594
2014-03-21,16.662227630615234,33.688167572021484,18.0310001373291,29.46473503112793,0.4390920102596283,15.259332656860352,66.9245834350586,44.24043273925781
2014-03-24,16.859851837158203,33.9733772277832,17.592500686645508,28.839345932006836,0.43696051836013794,14.678000450134277,63.7993049621582,44.902164459228516
2014-03-25,17.04120635986328,33.83916091918945,17.73550033569336,28.859024047851562,0.43696051836013794,14.696000099182129,64.58560943603516,44.79923629760742
2014-03-26,16.878297805786133,33.377784729003906,17.170499801635742,28.19278907775879,0.42701342701911926,14.197333335876465,60.106712341308594,44.04191970825195
2014-03-27,16.805755615234375,33.017086029052734,16.923500061035156,27.7522029876709,0.4213293790817261,13.821332931518555,60.683998107910156,44.05662155151367
2014-03-28,16.786983489990234,33.805606842041016,16.914499282836914,27.898401260375977,0.42393460869789124,14.157999992370605,59.72850036621094,44.14485168457031
2014-03-31,16.78324317932129,34.38441848754883,16.818500518798828,27.757930755615234,0.42417141795158386,13.896666526794434,59.95742416381836,44.637474060058594
2014-04-01,16.936771392822266,34.74510955810547,17.149499893188477,28.26551628112793,0.44169723987579346,14.464667320251465,62.326255798339844,44.608062744140625
2014-04-02,16.96491050720215,34.6864013671875,17.097999572753906,28.2707462310791,0.4388551712036133,15.352666854858398,62.42578887939453,44.74864959716797
2014-04-03,16.84734535217285,34.401180267333984,16.680999755859375,28.439035415649414,0.443591833114624,15.026666641235352,59.2109375,44.88182067871094
2014-04-04,16.629398345947266,33.444908142089844,16.149999618530273,27.132780075073242,0.4298554062843323,14.148667335510254,56.48379135131836,44.25291442871094
2014-04-07,16.368301391601562,33.386165618896484,15.887999534606934,26.90287971496582,0.4312764108181,13.834667205810547,56.68285369873047,43.65361785888672
2014-04-08,16.36736488342285,33.40296173095703,16.353500366210938,27.742860794067383,0.4466707408428192,14.36400032043457,57.91703796386719,43.5426139831543
2014-04-09,16.582500457763672,33.94820785522461,16.590499877929688,28.217092514038086,0.4461970329284668,14.461999893188477,62.11724090576172,43.85336685180664
2014-04-10,16.36861801147461,33.017086029052734,15.855500221252441,27.204437255859375,0.43530264496803284,13.612667083740234,58.882484436035156,42.46977233886719
2014-04-11,16.24760627746582,32.89126205444336,15.58650016784668,26.760061264038086,0.4291449189186096,13.585332870483398,58.25543975830078,40.91600036621094
2014-04-14,16.312332153320312,32.86609649658203,15.795499801635742,27.130290985107422,0.43388164043426514,13.206000328063965,58.61375427246094,40.66444396972656
2014-04-15,16.19601058959961,33.34423828125,15.803999900817871,27.304458618164062,0.43696051836013794,12.927332878112793,58.81281661987305,40.54606628417969
2014-04-16,16.228843688964844,33.88948440551758,16.18400001525879,28.060842514038086,0.43790775537490845,13.27400016784668,59.43986129760742,40.88641357421875
2014-04-17,16.414270401000977,33.562320709228516,16.245500564575195,27.03773307800293,0.43956565856933594,13.208000183105469,58.66351318359375,40.856815338134766
2014-04-21,16.609067916870117,33.50362014770508,16.543500900268555,26.840179443359375,0.44311821460723877,13.625332832336426,60.95273208618164,40.716243743896484
2014-04-22,16.625646591186523,33.545570373535156,16.465999603271484,27.145219802856445,0.44690752029418945,14.576000213623047,62.73432922363281,41.2933464050293
2014-04-23,16.408327102661133,33.29391098022461,16.229000091552734,26.747621536254883,0.4521179497241974,13.866000175476074,61.072166442871094,41.47092056274414
2014-04-24,17.753507614135742,33.4365119934082,16.857500076293945,26.594852447509766,0.4561440944671631,13.857333183288574,60.58446502685547,41.57450866699219
2014-04-25,17.883907318115234,33.47846221923828,15.191499710083008,26.030548095703125,0.443591833114624,13.323332786560059,57.43928146362305,41.21195983886719
2014-04-28,18.576507568359375,34.28375244140625,14.829000473022461,26.024580001831055,0.44169723987579346,13.234000205993652,55.876651763916016,41.056583404541016
2014-04-29,18.52147674560547,33.98176574707031,15.019000053405762,26.688899993896484,0.44264453649520874,13.79466724395752,57.87722396850586,41.50791549682617
2014-04-30,18.451431274414062,33.88948440551758,15.206500053405762,26.61674690246582,0.4374341070652008,13.859333038330078,59.49957275390625,41.41913604736328
2014-05-01,18.494895935058594,33.553958892822266,15.394499778747559,26.798377990722656,0.43980249762535095,13.84866714477539,60.86315155029297,41.22675704956055
2014-05-02,18.529285430908203,33.29391098022461,15.400500297546387,26.56648826599121,0.4364868402481079,14.060667037963867,60.176387786865234,41.12316131591797
2014-05-05,18.79132080078125,33.07581329345703,15.5024995803833,26.63913917541504,0.4412235617637634,14.440667152404785,60.93282699584961,40.116920471191406
2014-05-06,18.586511611938477,32.76544189453125,14.869000434875488,26.004175186157227,0.43222373723983765,13.8186674118042,58.25543975830078,39.46581268310547
2014-05-07,18.52147674560547,33.06742858886719,14.635499954223633,25.776762008666992,0.43269747495651245,13.423333168029785,57.12078857421875,39.991146087646484
2014-05-08,18.48845100402832,33.25196075439453,14.416000366210938,25.884746551513672,0.4381447434425354,11.906000137329102,56.49374771118164,40.220497131347656
2014-05-09,18.411422729492188,33.1680793762207,14.612000465393066,26.20570945739746,0.4274871051311493,12.150667190551758,56.971492767333984,39.9615364074707
2014-05-12,18.640644073486328,33.52878952026367,15.142999649047852,26.79340171813965,0.44003936648368835,12.311332702636719,59.54934310913086,40.43508529663086
2014-05-13,18.669885635375977,34.14546203613281,15.232000350952148,26.948163986206055,0.43293434381484985,12.677332878112793,59.54934310913086,40.412872314453125
2014-05-14,18.6733455657959,33.993404388427734,14.880999565124512,26.593360900878906,0.428671270608902,12.708000183105469,58.95215606689453,40.220497131347656
2014-05-15,18.514556884765625,33.452762603759766,14.759499549865723,26.330114364624023,0.42630285024642944,12.572667121887207,57.64830017089844,39.59159851074219
2014-05-16,18.78780174255371,33.64704513549805,14.885000228881836,26.2893123626709,0.4253556728363037,12.77066707611084,57.747833251953125,39.44361114501953
2014-05-19,19.01042366027832,33.57947540283203,14.838000297546387,26.81330680847168,0.4390920102596283,13.072667121887207,58.932247161865234,39.828365325927734
2014-05-20,19.014184951782227,33.52035140991211,15.059499740600586,26.89093589782715,0.43397659063339233,13.020000457763672,58.28530502319336,39.74696350097656
2014-05-21,19.064512252807617,34.08633804321289,15.250499725341797,27.354223251342773,0.43397659063339233,13.296667098999023,60.20624542236328,40.042930603027344
2014-05-22,19.094694137573242,33.87514877319336,15.245499610900879,27.640352249145508,0.43587997555732727,13.658666610717773,60.236106872558594,40.361087799072266
2014-05-23,19.31039047241211,33.89204406738281,15.612000465393066,28.055866241455078,0.4399247169494629,13.819999694824219,61.06221008300781,40.34628677368164
2014-05-27,19.67198944091797,33.951168060302734,15.541000366210938,28.606733322143555,0.44777634739875793,14.104000091552734,63.18221664428711,40.79762268066406
2014-05-28,19.62105941772461,33.799095153808594,15.508000373840332,28.386783599853516,0.4515831172466278,14.015999794006348,63.21207809448242,41.0269889831543
2014-05-29,19.97856903076172,34.077884674072266,15.689000129699707,28.392255783081055,0.45086926221847534,14.015999794006348,63.53057861328125,41.22675704956055
2014-05-30,19.903728485107422,34.58473205566406,15.6274995803833,28.446500778198242,0.45205894112586975,13.851332664489746,63.0030632019043,41.11577606201172
2014-06-02,19.766956329345703,34.45803451538086,15.442000389099121,28.082738876342773,0.45063143968582153,13.646666526794434,62.78409957885742,40.952999114990234
2014-06-03,20.04648780822754,34.035648345947266,15.35949993133545,27.593576431274414,0.4487279951572418,13.662667274475098,62.57508087158203,41.137977600097656
2014-06-04,20.275390625,34.060977935791016,15.33899974822998,27.556255340576172,0.44920384883880615,13.599332809448242,63.04288101196289,41.19716262817383
2014-06-05,20.35494613647461,34.81282424926758,16.178499221801758,28.112096786499023,0.45110735297203064,13.793333053588867,62.89358139038086,41.90006637573242
2014-06-06,20.298974990844727,35.04090881347656,16.48349952697754,28.16683578491211,0.45277267694473267,13.878000259399414,62.206817626953125,42.15162658691406
2014-06-09,20.623781204223633,34.863529205322266,16.375,28.400718688964844,0.4532485902309418,13.687333106994629,62.58504104614258,42.48457717895508
2014-06-10,20.744842529296875,34.728363037109375,16.620500564575195,28.279796600341797,0.45562779903411865,13.486666679382324,65.46147918701172,42.8397216796875
2014-06-11,20.65900421142578,34.51716613769531,16.760000228881836,28.239986419677734,0.46157604455947876,13.631333351135254,65.47142791748047,42.37359619140625
2014-06-12,20.313444137573242,34.2806396484375,16.295499801635742,27.841888427734375,0.46443113684654236,13.567999839782715,63.988426208496094,42.20341110229492
2014-06-13,20.09112548828125,34.8297233581543,16.313499450683594,27.884187698364258,0.4649069905281067,13.761333465576172,64.19744110107422,42.20341110229492
2014-06-16,20.29362678527832,35.05780792236328,16.381000518798828,27.483604431152344,0.46347951889038086,14.973999977111816,63.88890075683594,42.07762908935547
2014-06-17,20.267221450805664,35.20986557006836,16.2810001373291,27.400001525878906,0.46657249331474304,15.444666862487793,64.097900390625,42.48457717895508
2014-06-18,20.289228439331055,35.18452453613281,16.7189998626709,27.899614334106445,0.46609658002853394,15.141332626342773,65.29227447509766,42.75092697143555
2014-06-19,20.218791961669922,35.06624984741211,16.350000381469727,28.115083694458008,0.45538997650146484,15.185999870300293,64.0381851196289,42.39577865600586
2014-06-20,20.009695053100586,35.20986557006836,16.209999084472656,28.191219329833984,0.45039352774620056,15.305999755859375,64.19744110107422,42.58075714111328
2014-06-23,19.992084503173828,35.47175216674805,16.36199951171875,28.577869415283203,0.4451591670513153,15.814666748046875,65.0633544921875,43.05428695678711
2014-06-24,19.87102508544922,35.269012451171875,16.20800018310547,28.490787506103516,0.4382592737674713,15.5,65.41171264648438,42.48457717895508
2014-06-25,19.888641357421875,35.505523681640625,16.371999740600586,29.157100677490234,0.4427797794342041,15.792667388916016,67.12364959716797,42.56596374511719
2014-06-26,20.00750160217285,35.24367141723633,16.284500122070312,29.099376678466797,0.43683162331581116,15.706666946411133,66.81509399414062,42.462371826171875
2014-06-27,20.24520492553711,35.691402435302734,16.228500366210938,29.145158767700195,0.43730753660202026,15.937333106994629,67.28289794921875,42.56596374511719
2014-06-30,20.454303741455078,35.22676467895508,16.23900032043457,29.09440040588379,0.4411143958568573,16.003999710083008,66.97434997558594,42.63255310058594
2014-07-01,20.584165573120117,35.370361328125,16.61949920654297,29.433778762817383,0.4461107850074768,15.981332778930664,67.74073791503906,42.89332580566406
2014-07-02,20.57536506652832,35.39571762084961,16.642499923706055,29.39844512939453,0.44444528222084045,15.295332908630371,66.1382827758789,42.44629669189453
2014-07-03,20.69642448425293,35.31124496459961,16.874500274658203,29.51289939880371,0.44849005341529846,15.283332824707031,65.97904205322266,42.505897521972656
2014-07-07,21.123424530029297,35.47175216674805,16.677499771118164,29.39745330810547,0.44492119550704956,14.843999862670898,64.98373413085938,42.2227668762207
2014-07-08,20.98695945739746,35.29435348510742,16.190500259399414,28.782394409179688,0.4413522779941559,14.604666709899902,62.46559524536133,41.54476547241211
2014-07-09,20.995763778686523,35.201419830322266,16.49850082397461,29.029211044311523,0.4546761214733124,14.870667457580566,64.66522216796875,41.738468170166016
2014-07-10,20.918725967407227,35.21831512451172,16.395999908447266,28.864002227783203,0.4522968828678131,14.630666732788086,64.56570434570312,41.3957405090332
2014-07-11,20.958343505859375,35.55622100830078,17.309999465942383,29.192928314208984,0.4532485902309418,14.541999816894531,66.02880096435547,41.57455825805664
2014-07-14,21.229080200195312,35.59844970703125,17.766000747680664,29.571619033813477,0.45895877480506897,15.113332748413086,67.58148956298828,41.93964385986328
2014-07-15,20.98036003112793,35.8603630065918,17.722000122070312,29.511903762817383,0.46086227893829346,14.638667106628418,66.85490417480469,43.41487503051758
2014-07-16,20.86149787902832,37.237308502197266,17.795000076293945,29.390485763549805,0.46038639545440674,14.477333068847656,67.34261322021484,43.74270248413086
2014-07-17,20.489524841308594,37.61745071411133,17.622499465942383,28.902816772460938,0.4591967463493347,14.359999656677246,66.09848022460938,43.10939407348633
2014-07-18,20.784465789794922,37.75262451171875,17.933000564575195,30.11153793334961,0.43873509764671326,14.668000221252441,68.09904479980469,43.385074615478516
2014-07-21,20.676612854003906,37.87933349609375,17.988000869750977,29.779626846313477,0.4413522779941559,14.702667236328125,69.07444763183594,43.39251708984375
2014-07-22,20.84829330444336,37.87088394165039,18.04199981689453,30.03490447998047,0.4394488036632538,14.638667106628418,68.94506072998047,43.712890625
2014-07-23,21.391952514648438,37.9046745300293,17.906999588012695,30.115522384643555,0.4301697611808777,14.832667350769043,70.9555892944336,43.958770751953125
2014-07-24,21.356735229492188,37.50764083862305,17.930500030517578,30.007036209106445,0.43088358640670776,14.902667045593262,74.6282730102539,44.08543014526367
2014-07-25,21.497602462768555,37.592105865478516,16.20050048828125,29.761709213256836,0.4232698976993561,14.904666900634766,74.83729553222656,43.966209411621094
2014-07-28,21.79474639892578,37.14439010620117,16.02050018310547,29.808486938476562,0.4216044545173645,14.98799991607666,74.56855773925781,44.1003303527832
2014-07-29,21.65387725830078,37.076812744140625,16.0,29.556194305419922,0.4230320155620575,15.000666618347168,73.36422729492188,43.69054412841797
2014-07-30,21.603254318237305,36.81493377685547,16.125499725341797,29.630338668823242,0.4301697611808777,15.261333465576172,74.3296890258789,43.8917121887207
2014-07-31,21.041990280151367,36.46012878417969,15.649499893188477,28.83962059020996,0.4163700342178345,14.886667251586914,72.3092041015625,42.96784210205078
2014-08-01,21.15864372253418,36.20669174194336,15.352999687194824,28.543535232543945,0.4208906888961792,15.5513334274292,72.02056884765625,42.08120346069336
2014-08-04,21.039779663085938,36.63751983642578,15.682499885559082,28.974971771240234,0.41993895173072815,15.90133285522461,73.16516876220703,42.20787048339844
2014-08-05,20.93633460998535,36.392539978027344,15.616000175476074,28.52064323425293,0.4201769530773163,15.899333000183105,72.3490219116211,41.768280029296875
2014-08-06,20.901113510131836,36.10532760620117,15.694499969482422,28.58782196044922,0.41970112919807434,16.595333099365234,72.13005065917969,41.89494323730469
2014-08-07,20.89890480041504,36.51925277709961,15.572500228881836,28.45446014404297,0.41541844606399536,16.826000213623047,72.8267593383789,41.65652084350586
2014-08-08,20.9564151763916,36.49391555786133,15.84000015258789,28.75950050354004,0.45205894112586975,16.54199981689453,72.71728515625,41.97690200805664
2014-08-11,21.23292350769043,36.49391555786133,15.916500091552734,28.72516632080078,0.4496796131134033,17.288000106811523,73.09549713134766,41.96200942993164
2014-08-12,21.228496551513672,36.76423645019531,15.965999603271484,28.46988868713379,0.4496796131134033,17.33066749572754,72.48837280273438,41.98434829711914
2014-08-13,21.509416580200195,37.237308502197266,16.31399917602539,29.08892822265625,0.4522968828678131,17.354000091552734,73.4239501953125,42.26002883911133
2014-08-14,21.566930770874023,37.3978157043457,16.660499572753906,29.093406677246094,0.4473004937171936,17.42533302307129,73.95146942138672,42.45372772216797
2014-08-15,21.673107147216797,37.83709716796875,16.681499481201172,29.046628952026367,0.453010618686676,17.46733283996582,73.28460693359375,42.28236770629883
2014-08-18,21.934123992919922,38.107418060302734,16.726499557495117,29.493989944458008,0.4591967463493347,17.32933235168457,74.24009704589844,42.639991760253906
2014-08-19,22.237163543701172,38.532440185546875,16.756500244140625,29.71343994140625,0.46290090680122375,17.117332458496094,74.93682098388672,42.88588333129883
2014-08-20,22.246004104614258,38.20942306518555,16.788999557495117,29.62884521484375,0.4600330591201782,17.047332763671875,74.45907592773438,42.94548034667969
2014-08-21,22.248226165771484,38.43893814086914,16.64550018310547,29.480058670043945,0.45573145151138306,16.95599937438965,74.2201919555664,43.58623123168945
2014-08-22,22.411911010742188,38.37943649291992,16.579500198364258,29.48602867126465,0.4559704661369324,17.118667602539062,74.2201919555664,43.578792572021484
2014-08-25,22.460569381713867,38.396427154541016,16.701000213623047,29.387996673583984,0.45668742060661316,17.503332138061523,74.6680908203125,44.21208953857422
2014-08-26,22.316795349121094,38.26041793823242,17.09149932861328,29.26607894897461,0.464812695980072,17.44933319091797,75.60366821289062,44.51011276245117
2014-08-27,22.591081619262695,38.141422271728516,17.159000396728516,29.01129913330078,0.45955514907836914,17.549999237060547,74.27992248535156,44.398353576660156
2014-08-28,22.61762809753418,38.14992904663086,17.000999450683594,28.87793731689453,0.4633786976337433,17.590667724609375,73.51353454589844,44.077980041503906
2014-08-29,22.67292022705078,38.617427825927734,16.95199966430664,28.979450225830078,0.464812695980072,17.979999542236328,74.46903228759766,44.294044494628906
2014-09-02,22.849889755249023,38.328433990478516,17.118999481201172,29.291460037231445,0.4660075008869171,18.941333770751953,76.3203125,44.45794677734375
2014-09-03,21.885452270507812,38.217926025390625,16.950000762939453,29.33574676513672,0.47030916810035706,18.746000289916992,75.47428894042969,44.480316162109375
2014-09-04,21.704071044921875,38.47293472290039,17.297500610351562,29.515886306762695,0.47867345809936523,19.069332122802734,75.5937271118164,44.487754821777344
2014-09-05,21.892086029052734,39.02546691894531,17.319000244140625,29.746780395507812,0.47723957896232605,18.492666244506836,76.8975830078125,44.63677978515625
2014-09-08,21.757158279418945,39.501495361328125,17.117000579833984,29.938365936279297,0.47293806076049805,18.80733299255371,77.52462768554688,44.62186813354492
2014-09-09,21.67531394958496,39.74799346923828,16.487499237060547,29.45766258239746,0.46696358919143677,18.565332412719727,76.31034851074219,44.00346755981445
2014-09-10,22.34111976623535,39.816009521484375,16.566499710083008,29.52981948852539,0.46863627433776855,18.739999771118164,77.06678009033203,44.12269592285156
2014-09-11,22.43624496459961,39.95201110839844,16.525999069213867,29.41486930847168,0.46385690569877625,18.687332153320312,77.55449676513672,44.52500915527344
2014-09-12,22.48711395263672,39.6970100402832,16.559499740600586,29.10584831237793,0.45692646503448486,18.613332748413086,77.1165542602539,44.726192474365234
2014-09-15,22.48048210144043,39.30598068237305,16.194499969482422,28.943622589111328,0.4507131278514862,16.923999786376953,74.23015594482422,44.65913391113281
2014-09-16,22.310152053833008,39.74799346923828,16.38800048828125,29.298921585083008,0.45740437507629395,17.382667541503906,75.7231216430664,44.69638442993164
2014-09-17,22.469417572021484,39.54399490356445,16.200000762939453,29.523351669311523,0.4576433002948761,17.42533302307129,76.07147979736328,44.93480682373047
2014-09-18,22.5158748626709,39.680023193359375,16.25,29.721405029296875,0.46457377076148987,17.58799934387207,76.63880157470703,45.68732452392578
2014-09-19,22.33228302001953,40.394046783447266,16.56599998474121,30.12596893310547,0.4559704661369324,17.288000106811523,77.54454040527344,45.530845642089844
2014-09-22,22.354394912719727,40.00302505493164,16.225000381469727,29.721405029296875,0.4514300227165222,16.66866683959961,76.43974304199219,45.3818359375
2014-09-23,22.703893661499023,39.5780029296875,16.181499481201172,29.418352127075195,0.44951820373535156,16.694000244140625,77.9227523803711,45.404197692871094
2014-09-24,22.507022857666016,40.020023345947266,16.410499572753906,29.778629302978516,0.45214682817459106,16.80933380126953,78.17157745361328,45.918277740478516
2014-09-25,21.648775100708008,39.135982513427734,16.096500396728516,29.123262405395508,0.442348837852478,16.463333129882812,76.85778045654297,44.81560516357422
2014-09-26,22.285823822021484,39.45048904418945,16.160499572753906,29.2551326751709,0.4433046877384186,16.440000534057617,78.42041015625,45.12107467651367
2014-09-29,22.14425277709961,39.47599411010742,16.090999603271484,29.250652313232422,0.4425877034664154,16.35066795349121,78.6294174194336,44.949703216552734
2014-09-30,22.285823822021484,39.40798568725586,16.121999740600586,29.28050994873047,0.4409148097038269,16.178667068481445,78.66922760009766,44.88264846801758
2014-10-01,21.93854331970215,39.0169792175293,15.873000144958496,28.84360122680664,0.4366132318973541,16.016000747680664,76.19091796875,44.5324592590332
2014-10-02,22.097806930541992,38.89797592163086,15.920499801635742,28.905803680419922,0.43470144271850586,16.761333465576172,76.71842193603516,44.134925842285156
2014-10-03,22.035871505737305,39.17847442626953,16.136999130249023,29.173023223876953,0.43565744161605835,17.013999938964844,77.07672882080078,45.23005676269531
2014-10-06,22.035871505737305,39.17847442626953,16.110000610351562,29.249160766601562,0.43302851915359497,17.374666213989258,77.19617462158203,45.14003372192383
2014-10-07,21.843427658081055,38.70245361328125,15.848999977111816,28.568416595458984,0.42848795652389526,17.30466651916504,75.93213653564453,44.457454681396484
